tenure,deposit,turnover,withdrawal,deposit_next
22,2278.2,6197.69,810.24,1240.68
2059,1182.31,3342.12,165.98,0
139,7179.64,35127.62,8687.89,496
0,23.73,83.87,0,47.42
2,66.78,91.26,0,44.19
5,23.92,43.3,0,0
3882,170.13,376.45,0,0
3578,419.05,757.75,154.38,235.27
6319,15931.3,16785.14,12797.71,0
0,55.65,0,55.65,0
10,1198.6,6792.57,0,5532.77
1650,21435.64,40747.28,16962.45,0
5326,191436.23,3567576.23,207286.46,0
124,329.43,2334.94,0,0
7161,350.43,4178.02,297.97,96.46
789,182.25,2512.48,318.73,22.27
0,35.43,120.48,0,0
12,144.64,1327.38,120.57,205.14
243,16732.84,102310.27,12022.03,1901.72
6458,4628.31,5519.61,1698.92,0
0,2770.31,692.58,0,0
2943,188.69,448.32,0,47.21
2731,145.18,885.5,0,0
3072,25.44,35.03,0,0
2393,2197.55,3488.45,1742.46,0
219,22.58,22.58,53.75,0
1945,304.6,989.59,0,0
97,16265.02,86883.02,66490.18,0
3437,22776.62,257007.13,7777.15,697.97
234,3082.54,2901.82,1250.65,0
219,138.82,410.92,231.84,0
73,34.98,67.17,0,0
1823,30815.19,166766.27,23365.83,1318.77
92,2046.48,7960.39,0,0
3700,26.01,1083.67,0,0
0,120.57,601.64,0,0
0,46.46,67.61,0,0
1979,1310.34,13914.22,1738.77,0
2259,351.43,1469.38,1180.55,47.87
1246,12871.68,79357.86,17356.6,0
5,223.34,392.19,0,0
1027,15096.45,152093.69,8516.06,2863.83
1843,831.28,8468.66,1312.16,0
2283,33938.07,152314.91,27223.46,1861.06
5413,85294.83,367535.64,69813.92,2507.36
5068,128979.01,692897.61,78276.38,631.43
1636,108.47,336.12,126.78,0
976,617.23,1799.79,704.22,0
842,3179.19,34058.12,1217.91,0
2028,2607.33,7328.96,2115.83,0
0,23.53,238.81,0,0
2300,1857.03,11825.7,174.62,461.31
219,52.74,121.98,0,0
1872,4587.76,15010.82,3725.85,0
4299,9238.75,37939.07,7966,72.14
0,23.01,137.42,0,23.24
0,71.85,334.74,0,71.37
1611,318.56,673.22,0,34.54
1582,23.2,25.52,0,0
100,312.21,2764.88,450.01,0
0,284.78,5032.73,0,0
4749,1127.48,3470.75,992.24,0
2724,1013.64,5922.3,0,0
740,64799.76,380596.14,54939.35,11863.31
2298,117.27,428.3,0,0
1738,2985.31,13722.78,3628.2,0
879,2215.78,12085.7,1855.37,1494.15
5956,4554.05,30486.46,3750.41,888.26
1400,1647.66,2677.47,2339.43,0
219,2753.72,2753.72,688.43,0
1577,1743.74,2614.91,0,0
370,504.55,2069.23,1239.47,351.99
701,235.69,648.74,390.03,72.47
4474,31505.36,181180.8,21662.48,0
134,67.1,79.39,45,0
2295,3665.83,19899.86,2463.39,0
414,382,883.36,189.41,0
1125,10626.31,28595.67,3780.04,115.06
73,35.01,52.28,0,0
222,796.5,2117.03,345.63,0
2943,636.81,819.54,229.61,0
1020,232.01,1164.01,0,850.54
0,718.54,2660.99,0,711.83
316,440.89,0,440.89,0
1317,228.13,4072.5,0,0
75,92.85,353.56,243.4,70.58
4182,27823.31,2315158.49,139011.08,0
1239,6048.78,36347.86,1202.15,193.21
241,297.29,809.45,229.28,0
1020,68.6,202.16,46.33,0
5,1088,2334.72,0,1182.07
73,230.66,1039.11,230.66,160.46
229,7067.3,42645.46,8833.55,0
219,22.95,98.46,0,0
129,455.23,1715.13,192.49,1012.57
4221,28410.6,179251.19,22271.96,0
2585,749.79,3043.77,1373.76,0
3697,2129.78,2759.38,0,0
39,1507.69,12301.67,0,2507.46
5078,3328.71,6476.4,3546.75,2367.32
599,2830.42,9506.12,860.76,228.1
1334,45.51,189.76,0,0
1986,6887.35,140171.19,14866.55,2407.6
2,108.11,197.47,120.87,0
862,465.91,6311.86,3340.05,0
90,138.69,603.19,0,0
2,138.11,21885.4,0,2624.31
2127,895.44,2310.25,620.89,0
219,588.19,1058.75,0,0
3393,349.64,511.53,359.16,0
501,259.96,918.87,47.34,48.32
148,3628.01,142537.95,16230.91,1691.9
1181,1982.4,13504.77,161.92,164.18
0,113.89,113.89,0,275.64
487,285.52,2350.69,302.88,0
5830,274668.89,1310622.34,241084.77,2796.58
1519,7992.66,49218.51,8027.73,0
3668,12251.92,145513.94,13900.9,139.07
2064,3880.44,30283.19,928.27,879.52
706,46.13,58.14,0,0
12,165.59,450.38,0,117.79
2152,1068.16,1601.27,581.82,0
1251,398.89,1207.82,0,0
158,1285.52,5967.78,0,725.53
73,725.79,7969.98,0,0
2,466.21,1502.34,355.46,108.25
39,46.03,45.89,0,0
3186,3547.34,26816.51,1800.16,0
85,67.99,207.39,114.96,0
572,478.8,1467.09,450.41,0
6896,57637.98,640374.61,38431.1,747.86
1779,23.04,39.64,0,0
1830,35616,367266.66,21436.06,0
4094,45903.31,801706.15,6581.11,0
1801,59.26,103.63,0,0
365,2802.08,12221.44,4663,721.2
10,3575.21,4287.46,0,0
2936,311.02,1507.91,0,0
441,3514.31,41963.39,1383.46,0
73,58.66,168.93,0,0
1687,6619.03,29610.12,4854.92,176.72
2346,4952.74,15499.51,469.01,0
6825,158764.66,1937057.41,80301.24,419.12
2573,1270.93,4411.48,723.92,0
219,22.38,51.03,0,0
156,1859.45,2091.53,2583.16,0
0,72.34,396.19,0,546.36
1538,12231.33,55721.48,3591.1,0
2424,848.38,3354.46,656.96,33.55
1034,1638.97,14917.75,7056.67,0
222,449.99,449.99,0,0
2067,10949.05,48102.39,6771.01,674.45
1056,1077.8,9937.39,1232.37,0
2329,24.54,55.99,245.42,0
5796,34.91,23.27,0,0
241,23.43,48.49,0,0
1568,23.25,34.64,0,0
920,274.04,1598.36,115.04,0
5596,68.23,105.3,0,0
4876,380.86,455.37,138.27,1969.16
2899,4670.08,13607.51,4514.68,1270.22
5404,16661.68,93601.73,13918.98,717.7
7709,38677.8,50231.77,31950.05,85.72
2437,6782.86,16117.1,6354.82,202.72
881,260.92,627.06,529.55,0
253,237.18,951.96,118.33,118.73
219,45.54,63.31,0,0
68,44.78,270.31,0,0
2841,188.75,1084.49,0,0
41,360.68,875.36,161.22,436.6
3571,50.07,225.09,0,0
1533,139.34,235.29,0,0
44,94.47,261.92,94.52,235.7
73,34.8,71.92,0,0
73,68.73,393.59,0,0
6282,363899.72,3702310.85,233598.64,5239.28
85,2837.9,4173.92,697.34,0
1998,237237.54,1392061.26,148057.54,3997.54
4902,333.58,950.67,0,0
1125,511.16,2743.95,0,963.75
1397,6716.83,29403.98,3351.52,0
0,23.51,4.7,0,0
0,45.97,164.11,0,0
1073,229.48,550.74,0,0
331,356.43,1102.48,111.85,0
3422,4589.74,21524.6,11491.87,0
2400,840.08,3439.36,464.86,0
1636,1566.02,6798.48,0,0
2303,584.23,1942.43,327.26,23.09
5973,372.5,565.41,123.24,932.82
277,17208.4,68660.15,15258.02,5306.62
5,481.32,3730.51,0,0
1551,14085.01,179404.42,8801.94,0
0,96.56,208.56,0,48.1
2079,16796.4,76269.15,7730.72,600.03
3873,2863.54,29630.56,6887.73,328.45
7132,223372.04,6187582.39,69225.9,0
4686,9940.82,39990.09,9047.09,418.54
7614,90106.28,235847.79,51674.91,2699.23
859,3331.97,64463.04,1781.65,623.44
665,598.18,2972.65,927.77,1861.51
1665,18831.53,127505.06,11128.21,425.09
699,3326.7,21785.31,0,0
4525,2034.77,3671.96,3117.74,0
6139,191.61,544.17,0,484.03
5345,126036.49,861104.23,104257.62,1268.38
406,58.09,121.36,0,0
219,146.8,474.72,0,0
1263,3624.55,8269.8,378.87,1140.63
1188,4206.33,19918.36,3468.55,0
2531,10074.11,70026.51,10702.59,90.54
1317,28904.61,116011.52,25435.59,548.4
222,447.66,447.66,0,0
2695,2044.06,9583.05,1246.44,466.23
2,1191.57,2583.32,0,0
222,40797.06,1057812.06,72931.26,4607.49
73,57.8,138.72,0,0
2069,369.63,2873.7,0,47.42
73,46.64,221.31,0,0
4119,8147.06,107534.32,6724.7,0
835,2289.12,27688.72,409.62,552.41
4537,885.07,6499.32,950.76,0
3914,4284.03,20412.24,4211.38,0
73,260.65,418.4,816,0
2612,1350.07,3216.84,0,0
409,318.53,1566.01,993.82,0
6093,3514.39,39251.86,5236.27,0
1027,25795.07,260159.33,14872.47,1110.88
1246,474.26,1399.46,523.59,117.22
7925,223.95,500.5,141.82,0
961,9681.34,14472.74,7439.33,1457.02
5,362.64,932.56,0,0
100,163.72,372.37,116.45,0
811,343.02,1077.4,0,0
78,46.72,68.95,165.45,165.67
4710,10324.98,72309.01,9141.8,177.1
73,22.33,22.33,0,0
4583,2176.02,9561.53,1730.35,0
219,46.46,46.46,0,0
1862,1231.05,16435.13,1276.25,0
71,472.55,3942.55,517.82,0
360,951.65,1980.36,697.79,0
2714,5354.8,18140.73,4017.11,47.9
0,77.81,475.72,0,0
0,45.82,56.13,0,0
3354,2621.79,4331.99,5366.51,0
1979,1424.38,11045.55,997.38,24.07
2220,132814.75,1191850.51,94910.41,0
1614,46.96,96.39,0,0
1755,418.36,995.29,0,0
1025,4090.79,15751.39,4090.06,404.45
2882,1904.59,9995.44,653.75,0
209,139.89,304.68,0,0
246,71,164.22,0,0
428,494.71,1792.27,817.75,0
4218,3784,19392.51,4812.31,0
818,618.4,8709.66,1361.59,0
277,1197.08,3126.05,1110.82,0
3420,1290.75,10580.28,5575.92,0
6616,382353.78,1804274.48,313004.98,4813.78
7039,7928.52,7574.45,8458.36,0
389,159.99,1836.11,0,23.36
1736,2067.95,15076.83,884.88,0
1701,188.22,228.66,0,70.7
5406,31831.04,303671.37,16649.21,417.77
3091,703.99,1661.92,418.37,0
5878,42068.11,209610.88,33138.17,138.66
1925,24602.82,217157.17,13676.89,1127.63
107,415.15,2436.2,0,0
4895,24771.32,143945.08,13389.64,1198.8
253,1935.66,20861.79,3664.68,0
290,45.77,380.94,113.4,0
226,879.18,3153.47,678.7,0
2417,479.52,4578.81,869.19,532.22
2519,17799.39,146724.09,16726.88,0
1132,2440.75,8427.09,1058.91,0
222,130.16,2177.77,262.93,0
996,91357.86,299788.81,62250.67,0
5146,1495.81,8911.31,528.8,0
764,107.93,2530.49,688.94,0
141,349.79,912.83,48.91,0
4084,2570.78,5884.51,4753,0
1933,106.3,870.42,354.34,0
426,1390.12,16069.35,3001.92,234.33
5603,7489.75,40167.34,5340.92,0
139,965.26,3985.93,999.29,1408.39
0,23.43,42.87,0,0
1570,1833.05,4330.44,142.49,0
348,19781.92,139154.43,16954.01,5049.15
6609,1352.99,4543.41,3461.13,0
222,2743.15,2743.15,4994.08,0
4649,2417.25,14164.32,862.22,0
75,4027.95,4027.98,2166.1,0
3381,14271.7,90679.88,7572.04,144.89
1322,2897.02,6675.53,2528.1,70.48
29,691.52,4139.41,1538.53,0
4987,311.23,3431.23,0,0
73,469.33,826.02,0,0
2,47.01,81.31,0,0
3094,17859.64,93403.46,16542.52,2266.76
730,38691.71,489860.82,60420.43,4698.99
969,91.61,124.65,0,0
5177,4448.18,17754.84,2359.44,0
1027,5045.27,26929.83,4542.57,93.66
387,254.18,794.34,0,0
1429,2930.82,10876.91,0,0
170,2692.54,7513.23,2361.61,1281.37
993,5431.09,65908.03,0,2232.85
5,47.66,0,60.05,0
801,61155.57,485316.64,47882.7,12947.69
0,698.76,931.68,0,0
3198,3146.53,14935.22,6133.01,71.9
4204,153.3,180.44,0,0
280,75045.61,277398,62224.51,22789.55
1054,2544.71,13626.47,3663.39,23.2
7244,637701.93,4919163.98,412213.68,4381.09
979,104444.21,374616.08,130406.61,2255.15
2,58.48,115.27,0,0
0,24.11,0,0,0
219,115.89,929.43,0,0
1164,3074.66,14775.85,1972.7,59.33
1587,513.26,1699.11,103.89,47.93
1867,9155.65,57515.59,11289.08,0
4301,106.68,0,0,72.11
0,50.92,154.95,0,0
2001,276.66,860.52,0,142.47
7193,146.82,194.88,0,0
341,229.84,410.07,0,0
5294,18570.24,137404.99,6531.48,234.64
757,5225.93,32377.65,1691.6,0
1614,539.7,5240.8,406.99,0
39,836.48,1002.68,0,0
2215,7653.09,38488.25,10235.41,0
0,46.1,520.95,0,0
119,69.49,176.99,139.45,35.46
2619,52475.41,228120.6,25093.17,871.22
219,22.47,103.23,0,0
6153,174.73,789.73,46.27,47.62
3817,4308.64,32668.6,249.22,23.92
4953,29455.26,272419.96,10861.66,0
1052,45377.75,74395.36,36178.22,288.43
6365,3465.16,18752.85,2246.9,154.04
1254,3810.05,43682.83,0,0
6927,8042.37,60179.34,4809.32,0
553,1901.56,5731.89,1729.48,1404.6
4024,1568.3,7686.73,0,227.8
0,33.33,0,0,0
5,105.42,1385.14,70.44,105.97
974,1884.65,19915.17,1268.08,140.94
745,92.12,819.3,0,0
5306,432.24,1200.3,222.69,0
5686,2461.83,10876.18,1899.35,0
3641,5166.86,21410.92,8214.43,248.35
2400,34.87,207.8,0,0
910,668.78,2052.08,544.84,0
73,34.62,34.62,0,0
2,469.02,14346.03,7035.24,474.37
7329,1457.06,1200.76,10809.64,0
3819,709162.93,5609638.1,398403.55,518.48
1521,346.63,1037.83,0,0
0,35.5,213,0,0
314,899.48,6789.33,688.78,0
4058,44111.46,286411.9,31406.71,3923.68
4265,49593.32,269457.5,52212.32,622.77
219,22.27,136.97,0,0
92,106.01,241.08,234.81,139.58
397,22.58,202.58,45.48,0
2660,244.57,2436.4,415.19,60.56
73,68.23,186.49,0,0
153,5764.81,86727.23,3829.87,0
4642,1385267,12349558.8,1122384.63,6926.97
329,34.42,59.97,0,0
954,47.8,47.8,0,2202.67
51,622.37,622.49,0,0
1064,100.86,604.07,0,0
7582,7427.93,39308.81,4370.11,1176.64
4654,14274.43,89700.5,6236.56,0
6287,114983.46,1295745.83,52381.75,868.99
2351,282.37,591.7,0,0
73,448.84,488.99,0,0
5301,62504.32,537423.35,57573.82,4107.71
1144,19232.47,58229.09,20142.72,845.1
229,93.1,222.73,0,0
0,35.61,54.37,0,0
5832,12567.32,34566.96,4312.28,463.32
944,339.63,981.45,0,0
131,4056.74,20659.48,1300.82,1892.24
107,1015.81,4294.2,922.12,101.13
4162,1851.52,8633.02,2347.22,68.93
73,23.81,28.57,0,0
0,23.3,194.79,0,0
136,8269.03,32946.39,2986.98,3892.07
1718,1622.55,5620.67,869.99,0
212,2263.89,16323.62,458.19,569.8
41,837.5,2196.66,854.14,478.64
3612,119.68,239.45,0,0
811,284.44,1490.54,464.75,0
1412,618.99,2111.53,163.37,0
0,23.76,25.18,0,0
1835,1406.4,8096.89,1317.83,0
5,72.15,2748.95,0,24.1
0,70.58,0,70.58,0
2551,8762.42,56235.28,2924.11,115.25
5109,46905.3,218779.6,29794.4,3298.42
1541,1861.75,8196.16,754.4,105.65
4747,87147.21,495324.37,70482.06,3561.74
1256,8541.71,55499.46,3425.51,0
219,67,153.21,0,0
2276,236.87,420.49,391.7,0
73,23.7,155.23,119.68,0
102,3373.71,20128.07,2142.23,0
219,22.94,24.67,0,0
4289,1519.98,4752.32,2017.29,94.6
1728,148.69,169.31,0,0
1772,163.05,675.93,136.21,0
248,247.35,6782.65,112.47,0
3435,887.11,5709.16,702.46,1181.85
6628,32119.13,5567.35,33342.57,0
88,190.31,1219.43,299.05,197.69
954,1083.88,5402.9,548.49,256.68
1714,305.96,695.24,0,0
913,17130.65,73224.24,18853.01,136.61
828,32904.23,242148.01,24284.14,5404.75
219,92.37,144.1,0,0
2,33.46,60.52,0,0
1473,840.15,7639.55,0,3370.92
1938,113.43,929.26,0,0
46,1296.24,3597.61,1542.85,265.68
0,34.21,114.02,68.41,0
2957,379.38,1624.42,118.07,0
553,116.45,260.41,0,141.35
1400,1517.58,2972.64,1560.19,618.15
2159,21223.45,124690.79,60712.02,0
226,2422.2,4847.31,2166.52,0
4542,7656.39,23640.67,7297.81,0
0,23.52,0,0,0
4209,7900.75,78819.71,5436.3,0
7,116.22,392.42,0,46.49
3583,178.47,188.74,114.75,0
2028,5311.74,82338.28,1488.16,0
506,21747.38,124923.48,0,2590.19
0,59.06,430.41,0,0
114,47.84,161.41,66.95,0
0,23.02,42.58,0,0
3478,3726.2,33793.49,47.28,487.22
3826,10230.31,62675.41,6539.88,92.17
4846,7478.83,36511.03,3550.61,0
419,1056.75,2086.11,549.56,0
1594,7119.1,21660.6,4952.77,1412.05
438,419.41,1283.25,228.62,0
3057,1475.23,7496.62,711.15,0
253,23.59,39.91,0,0
0,145.15,299.88,0,72.77
2256,1431.45,5561.27,2290.56,0
24,1167.94,1167.94,0,0
6833,41569.76,385232.71,26187.62,3180.94
3656,589.55,3649.64,0,248.52
1246,22.38,0,0,0
1331,742.23,3911.63,1432.17,166.71
73,45.56,50.12,0,0
12,2781.33,6619.14,2819.03,0
4956,313.5,726.54,1304.98,0
73,23.36,41.35,0,0
4165,140109.35,1123549.37,78195.68,1450.69
1451,111568.07,380986.05,90364.76,14609.15
6752,8573.08,59335.76,4033.67,0
5160,347.59,1831.68,0,2619.12
1543,5912.43,56642.98,3193.49,0
0,23.71,33.19,0,0
2597,520337.48,6059161.23,355407,0
19,936.24,4430.09,601.56,2499.4
5465,363.7,450.98,1673.06,0
5951,2762.84,3775.5,0,0
2,286.26,881.56,0,47.48
73,34.52,75.94,0,0
2604,4917.26,29409.24,4058.85,82.01
881,10151.16,32123.54,6467.88,1191.81
811,48091.65,130651.83,36734.12,0
2,34.78,37.1,2.32,491.72
1478,969.29,5618.08,697.35,23.24
3593,282.25,1088.07,394.84,0
2,1162.13,5364.03,0,0
1711,1389.81,7545.84,0,47.96
1176,3022,19591.73,2291.97,0
219,23.32,23.32,0,0
0,23.37,44.4,0,0
3478,5692.46,22208.96,5443.03,0
204,707.39,1660.89,117.01,94.1
4588,2557.55,24467.62,1778.15,0
910,523.96,3796.04,389.11,0
1465,75748.06,314239.5,88229.78,16421.61
124,2567.4,5949.52,1180.65,1118.93
219,22.02,56.71,0,0
0,23.74,58.87,118.7,0
219,70.58,263.26,0,0
222,1178.55,1885.69,0,0
1188,1205.85,2477.25,179.77,0
219,91.2,277.59,0,0
73,34.06,60.85,0,0
5908,45579.38,383447.51,12493.78,0
73,67.31,161.53,0,92.37
1093,126148.91,791498.16,111389.29,0
360,718.18,2475.83,126.54,0
1972,3971.61,33051.67,3520.57,1120.42
3332,1191.86,14151.31,382.49,0
1485,1042.46,4747.96,870.93,46.81
73,68.73,231.46,0,0
219,139.46,436.98,0,0
17,1156.18,2021.85,237.31,870.43
141,776.35,3810.78,0,0
1290,369.94,1290.53,0,69.26
0,24.05,0,0,0
0,35.74,51.46,0,0
5664,16902.5,132693.07,12101.08,279.92
1190,4644.56,22599.57,2734.82,0
1351,10146.78,64042.63,4388.52,2460.41
73,45.86,66.5,0,0
6560,35910.34,39083.15,34735.89,1734.33
6937,26.78,0,0,0
633,465.8,8074.13,0,0
1293,65023.13,393788.34,23174.54,0
2,412.21,3138.55,0,0
1692,47.46,54.58,0,0
5540,636.05,2014.59,94.32,47.03
803,31063.76,104416.6,26119.58,2840.76
1585,54925.37,236837.38,40205.98,2428.22
3257,165.7,358.08,141.48,47.02
5552,2554.24,2735.82,0,0
0,48.43,58.11,73.85,0
10,55.73,66.02,0,0
1959,1029.63,4437.74,623.23,55.11
1952,628.25,1956.39,138.46,48.34
402,183.72,716.84,0,0
2731,7286.98,95479.92,5626.46,0
6372,20099.46,99685.12,16045.15,71.37
728,96.49,159.61,0,0
136,186.51,434.05,0,0
73,137.4,243.42,0,0
1865,32157.66,95053.02,24977.53,302.34
4810,230946.83,1749895.87,135509.2,543.51
219,67.48,88.18,0,0
2,23.53,98.54,70.47,23.47
219,23.71,78.23,0,0
1149,92.27,1837.21,123.62,0
153,92.52,618.03,0,0
942,34.14,64.05,0,0
762,115.49,240.21,0,0
0,24.11,95.49,0,0
2108,85680.66,421982,68559.98,1212.64
3693,2271.25,18590.48,689.62,525.34
219,23.2,23.2,0,0
1348,289.82,807.66,0,0
222,67.62,401.29,70.91,0
4625,244.01,493.92,474.97,0
438,2337.87,4779.67,697.28,0
2651,2888.15,11252.23,2779.39,0
1237,1090.92,13061.21,115.22,0
2037,46.49,46.26,0,0
1319,15978.63,76288.44,12158.84,494.31
1490,2977.85,3444.08,3303.08,69.69
1852,794.8,7847.81,677.19,22.91
2,1387.7,1387.7,0,1382.54
2449,228.35,6171.52,0,0
1032,7157.77,59404.57,1154.51,0
204,2060.42,8312.12,1163.35,0
6132,46072.84,22280.44,27465.92,0
1310,827.97,8289.6,1682.85,0
6446,252509.78,2848984.97,200682.55,0
75,698.6,10239.49,0,0
3417,7175.8,38685.42,9132.08,0
61,3136.21,7835.4,3427.55,2071.05
200,400.13,1964.89,209.65,0
368,737.51,6393.93,616.96,346.43
3770,829.74,4745.29,114.09,0
2023,281.1,421.7,0,0
927,34.55,71.37,0,0
2325,1610.9,4107.08,1227.13,24.26
596,575.6,3669.53,57.32,0
6725,19696.96,31467.86,14070.46,68.73
2225,68.85,317.14,0,0
0,35.93,85.27,0,0
1468,46.62,132.92,0,0
3997,225324.37,1039616.14,169943.71,2536.8
713,1523.45,12224.06,0,216.73
2147,16095.79,80539.5,12875.8,3965.58
15,14480.51,32146.6,12169.55,1180.49
338,111.94,938.07,445.53,0
1069,397.37,5126.9,0,0
3048,159880.03,4641932.8,1319.09,4149.51
4014,117.43,261.87,0,0
1792,802.57,2343.59,680.37,0
1886,2119.92,3316.53,4596.47,0
4503,446.67,2575.7,0,0
1195,1733.67,6772.77,553.71,0
1636,1190.51,40330.7,1137.3,0
5387,20671.18,276081.52,5154.39,2243.91
224,116.68,3254.88,234.42,0
1227,824.64,6801.02,1528.8,0
222,217.86,2206.66,0,0
1821,45.97,215.09,0,177.49
998,464.67,464.67,0,0
0,47.25,106.78,0,141.3
4284,27580.06,471528.16,16070.36,0
3685,855.26,2896.9,433.04,467.48
1241,959.08,1606.64,960.13,533.81
363,27217.83,115368.22,13040.27,1972.81
4936,68.96,154.36,0,0
0,24.11,3.86,48.23,125.48
4532,40425.47,363569.89,27632.45,1051.28
1076,435.33,1207.39,0,0
1969,2152.26,8510.32,0,0
219,136.1,146.31,0,0
97,4160.58,4413.61,2830.47,0
5927,3584.12,14583.95,2426.79,0
144,274.43,1193.12,0,0
4435,11939.21,102194.14,6152.07,115.79
1509,138.67,386.15,0,0
46,1193.97,15281.73,3744.21,0
375,21910.7,69773.7,22879.35,0
231,447.66,446.86,1187.86,0
2573,582.23,12267.75,2313.35,0
5793,131.44,912.02,0,0
4377,16889.46,146137.62,12383.98,0
4213,2160.72,8222.71,0,0
5187,24440.9,238777.25,20182.32,0
73,23.24,45.9,0,0
1132,581.22,1558.02,782.71,0
4661,26127.9,208358.79,15087.16,117.81
835,522.76,1503.67,335.63,23.85
1095,226102.56,845944.13,195608.04,14093.04
5445,26951.74,48481.18,22499.01,45.56
1565,23.26,43.02,0,0
231,138.14,540.32,0,48.46
5046,7487.78,51353.89,8244.5,217.73
6453,59416.1,191280.88,40758.86,705.36
61,92.87,144.04,114.9,47.5
163,896.73,3342.74,1170.9,94.58
2999,1722.29,12284.18,25295.02,1303.8
3352,18329.36,118501.53,13631.3,1184.19
706,2876.13,20254.86,2700.57,156.26
1227,26560.86,107151.44,0,0
3201,7316.65,47364.09,5373.17,367.16
219,34.71,199.95,0,0
2826,1657.61,4850.08,485.73,1592.97
4581,397323.16,1561444.43,312558.96,0
10,597.23,4473.31,0,0
34,59.45,83.58,0,0
27,23.42,27.77,70.59,0
285,35.14,243.04,0,47.61
75,140.18,414.19,234.65,0
1675,5761.84,48418.83,1154,0
3495,1283.98,7670.62,0,0
241,1113.06,3353.71,0,935.91
92,1682.46,4786.04,241.44,959.94
34,2781.33,1382.32,0,1346.44
110,4901.84,18625.34,0,0
888,2947.48,13966.23,1735.64,0
4669,92361.42,986458.89,53129.39,575.04
1034,195.26,1271.48,0,0
17,1134.47,1134.47,0,1891.78
0,71.69,414.38,0,0
2656,5399.43,34445.09,4399.46,1130.33
2412,1014.29,1613.17,0,0
73,22.9,25.19,0,0
0,1206.95,1633,7241.68,0
236,46.97,249.44,0,0
842,81.44,247.19,0,500.05
514,126.55,418.19,0,0
5,95.02,207.17,0,0
7560,3631.85,7659.49,1292.11,70.33
4172,9446,54342.29,9576.27,179.28
1331,1890.3,11267.82,1415.98,0
3228,2791.01,11427.19,4468.92,0
1171,139.57,564.64,0,0
404,1431.45,4013.86,1311.42,1233.17
3269,2899.47,10865.98,1909.86,70.46
0,71.77,250.96,0,1326.85
3065,97735.14,737438.89,39896.08,0
2373,27211.99,195251.16,16669.7,0
73,141.44,928.07,0,0
24,83.65,230.05,0,23.76
4569,3512.79,24534.05,1882.65,0
2755,25995.65,101818.58,24686.56,683.13
2230,93.59,106.95,116.05,0
4598,2863.01,28238.71,2181.64,1038.6
5961,60112.43,303508.37,46666.6,0
136,4960.93,21654.38,6150.9,0
219,23.12,36.07,0,0
1680,71.32,106.74,0,0
2271,2626.79,49938.58,2302.33,0
5053,352.51,391.94,0,0
2001,2019.16,6049.7,418.79,0
509,6338.05,35862.6,2308.37,0
1628,2967.19,9250.6,469.82,0
4839,91372.51,779252,52838.84,1655.21
219,1247.35,1247.35,0,0
1604,58.67,76.04,0,0
1692,10559.16,68120.35,10971.39,0
4966,5475.41,101562.18,208.8,0
73,118.54,244.25,112.09,0
1047,175.84,707.54,0,23.49
1146,287.59,3320.57,0,0
27,1392.36,8799.04,0,130.13
2142,17213.31,236651.31,15979.39,636.3
411,67.97,609.11,45.55,0
2,180.16,337.98,59.95,95.69
2449,51743.34,201273.25,35918.04,0
5082,1834.96,8961.67,4178.74,0
4652,7731.79,42566.6,3227.49,35.27
0,36.08,42.33,0,0
1699,1793.7,6571.21,1389.29,215.72
1151,70.27,454,92.05,0
27,23.53,23.53,0,0
915,1387.31,2943.03,1771.1,0
280,671.75,5069.41,356.27,0
2405,1181.54,3218.11,0,0
2120,567.83,1477.61,115.39,0
6066,232.39,340.81,0,0
825,45614.65,178997.99,37268.96,13012.02
1509,661.96,7334.21,279.35,0
387,4600.92,24924.7,2878.55,72.04
703,42288.85,336223.95,39746,1983.95
83,23.52,56.53,0,0
1495,2881.49,5500.63,226.07,0
7,312.17,4836.02,300.95,1087.68
0,57.65,165.11,0,0
3795,2417.52,30464.53,0,30.67
3286,10942.34,153204.33,5711.64,0
1229,1388.27,5935.86,182.49,0
5253,248296.91,2098599.69,142295.9,4386.83
75,188.78,651.13,0,0
0,1050.09,2573.42,0,0
231,2384.44,8493.95,2516.98,859.49
197,113.62,188.52,68.09,0
998,2714.88,23701.68,4916.34,337.4
1680,59.43,59.43,0,0
981,682.69,2294.72,0,64.49
1076,229.55,810.54,941.25,143.27
2500,14797.98,90785.82,11633.92,274.65
4070,150174.57,1235062.38,108961.68,377.25
131,530.31,1764.21,236.04,590.55
6404,22320.82,297289.58,11437.49,0
241,90.49,96.73,53.47,0
4031,968.51,4123.59,0,0
1166,343.77,1486.44,207.81,0
2734,24.23,342.72,0,0
2,30.03,38.35,0,0
27,47.33,0,61.41,0
2,5409.32,31809.3,3938.93,0
857,19775.2,75357.62,18698.05,1603.12
6056,2638.62,18768.59,4025.44,5036.42
2505,1764.82,6202.12,1801.24,0
4265,43782.3,602642.27,22886.93,4034.38
3826,4908.9,25081.89,1462.47,0
217,3742.82,18022.89,7504.07,868.14
105,1141.93,4022.77,0,0
1095,1184.56,1442.06,1599,86.69
3955,14996.57,207612.02,1968.32,0
12,2783.94,3451.2,0,0
5569,146.8,381.06,0,0
7,547.93,3483.19,1959.73,285.79
2144,280291.21,2124574.51,209098.65,4293.97
4781,3503.34,26772.5,4204,0
2782,146.03,928.73,0,0
5321,2826.12,4827.05,1465.27,0
4053,16180.4,131808.08,18718.51,0
1056,962.09,4513.01,1162.02,0
4082,54373.03,143463.45,63560.87,765.82
